holc_id,holc_grade,Can_P,Sum_poptot,Sum_whiten,Sum_blackn,Sum_asiann,Sum_latinx,Sum_pop25,Sum_lesshs,Sum_hsdeg,Sum_bachup,Sum_occ,Sum_ownocc,Sum_rentoc,Sum_povsta,Sum_povbel,city,grade,pcan,pwhitenh,pblacknh,pasiannh,platinx,plesshs,pbachup,pown,ppov,pmin
B26,B,43.763824,19041,10102,128,6022,1951,12975,232,3063,9680,6202,5429,773,18984,878,Los Angeles,B,43.763824,53.053936,.67223358,31.62649,10.24631,1.788054,74.605011,87.536278,4.6249475,46.946064
B27,B,56.702335,3103,2058,210,447,339,2368,42,484,1842,1195,1144,51,3103,126,Los Angeles,B,56.702335,66.322914,6.7676444,14.405415,10.924911,1.7736486,77.787163,95.732216,4.0605865,33.677086
B28,B,38.395729,10340,2306,2111,870,4623,7201,1149,3077,2975,3333,2301,1032,10154,1177,Los Angeles,B,38.395729,22.301741,20.415861,8.4139261,44.709866,15.956118,41.313705,69.036903,11.591491,77.698257
B29,B,44.045956,9321,4852,962,793,2176,7040,754,2524,3762,3526,2176,1350,9261,580,Los Angeles,B,44.045956,52.054501,10.320781,8.5076704,23.345135,10.710227,53.4375,61.71299,6.2628226,47.945499
B3,B,29.244598,22182,13661,1099,1013,5439,16741,1767,6778,8196,8993,4000,4993,22178,3286,Los Angeles,B,29.244598,61.585972,4.9544678,4.5667658,24.51988,10.554925,48.957649,44.479038,14.816484,38.414028
B30,B,32.854214,18438,9981,1049,2101,4453,14015,1604,5109,7302,7151,4101,3050,18349,2033,Los Angeles,B,32.854214,54.132771,5.6893373,11.394945,24.151209,11.44488,52.101318,57.348621,11.079623,45.867229
B31,B,29.960001,16039,7470,792,2423,4755,12021,1000,4148,6873,6114,3850,2264,16027,1096,Los Angeles,B,29.960001,46.573975,4.9379635,15.106927,29.646486,8.3187752,57.174942,62.970234,6.83846,53.426025
B32,B,43.948746,11470,6301,641,1921,2029,8911,394,2465,6052,5194,2354,2840,11172,762,Los Angeles,B,43.948746,54.934612,5.5884919,16.748039,17.689625,4.4215016,67.916061,45.321526,6.8206229,45.065388
B33,B,32.862854,17302,7935,981,4502,3247,13191,455,3988,8748,7505,3355,4150,16301,1185,Los Angeles,B,32.862854,45.861752,5.6698647,26.020113,18.766617,3.4493215,66.317947,44.703529,7.2694926,54.138248
B34,B,49.322685,6612,3324,302,2005,649,4685,83,937,3665,2531,1841,690,5818,615,Los Angeles,B,49.322685,50.272232,4.5674529,30.323654,9.8154869,1.7716116,78.228386,72.738045,10.570642,49.727768
B35,B,23.493263,20457,4228,380,10574,4674,14591,1531,5707,7353,6969,3214,3755,20157,2529,Los Angeles,B,23.493263,20.667742,1.8575549,51.688908,22.847925,10.492769,50.394077,46.118526,12.54651,79.33226
B36,B,40.767193,25000,9311,698,8388,5367,17673,883,5513,11277,9341,4396,4945,24995,2213,Los Angeles,B,40.767193,37.243999,2.7920001,33.551998,21.468,4.9963222,63.8092,47.061344,8.8537712,62.756001
B37,B,45.767094,13591,4900,261,5375,2414,9847,284,3100,6463,5274,2677,2597,13571,1399,Los Angeles,B,45.767094,36.053272,1.9203885,39.548229,17.761755,2.8841271,65.634201,50.758438,10.308746,63.946728
B38,B,15.017539,10825,1437,150,5695,3328,7859,1162,3901,2796,3679,1047,2632,10310,922,Los Angeles,B,15.017539,13.274827,1.3856813,52.609699,30.743649,14.785596,35.577045,28.45882,8.9427738,86.725174
B39,B,39.981468,5046,3577,72,585,601,4032,133,1692,2207,2194,1401,793,5046,281,Los Angeles,B,39.981468,70.887833,1.4268727,11.593341,11.910424,3.2986112,54.737103,63.855972,5.5687675,29.112167
B4,B,19.87883,7574,2409,141,375,4506,5352,1244,2990,1118,2648,786,1862,7462,1520,Los Angeles,B,19.87883,31.806179,1.8616319,4.9511485,59.493004,23.243647,20.889387,29.682779,20.369875,68.193817
B40,B,31.495901,13481,6236,599,2141,3845,9586,595,4402,4589,4919,3106,1813,13437,728,Los Angeles,B,31.495901,46.257694,4.4432907,15.881611,28.521624,6.2069683,47.871895,63.142914,5.4178762,53.742306
B41,B,25.931803,7959,1287,85,5822,537,6100,669,1999,3432,2674,2022,652,7917,600,Los Angeles,B,25.931803,16.170374,1.0679734,73.149895,6.7470789,10.967213,56.262295,75.61705,7.5786281,83.829628
B42,B,20.06168,17914,3009,254,10336,3723,12999,1663,5931,5405,5841,3600,2241,17783,1980,Los Angeles,B,20.06168,16.796919,1.4178854,57.697891,20.782629,12.793292,41.58012,61.633282,11.13423,83.203079
B43,B,18.159781,13674,2585,153,7700,2809,10230,1555,4641,4034,4266,2727,1539,13200,1255,Los Angeles,B,18.159781,18.90449,1.1189119,56.311249,20.542635,15.200391,39.433041,63.924049,9.507576,81.095512
B44,B,46.943314,9308,5233,384,654,2442,6875,250,2383,4242,3565,1826,1739,8757,643,Los Angeles,B,46.943314,56.220455,4.1254835,7.0262141,26.235497,3.6363637,61.701817,51.220196,7.3426971,43.779545
B45,B,26.261957,24341,3095,905,1262,18752,14783,4889,7436,2458,6561,2850,3711,23530,4903,Los Angeles,B,26.261957,12.715172,3.7180066,5.1846681,77.038742,33.071774,16.627207,43.438499,20.837229,87.284828
B46,B,26.165173,14361,12192,33,707,739,10123,165,1956,8002,5754,4369,1385,14350,565,Los Angeles,B,26.165173,84.896591,.22978902,4.9230556,5.1458812,1.6299516,79.047714,75.929787,3.9372823,15.103409
B47,B,32.944275,5315,4673,0,235,194,3790,41,637,3112,2063,1700,363,5304,209,Los Angeles,B,32.944275,87.920975,0,4.4214487,3.6500471,1.0817941,82.110817,82.404266,3.9404223,12.079025
B48,B,57.356831,5787,4618,145,513,373,3818,35,680,3103,1983,1849,134,5274,423,Los Angeles,B,57.356831,79.799553,2.5056159,8.8646965,6.4454813,.91671032,81.272919,93.242561,8.0204782,20.200447
B49,B,36.080193,7709,6611,13,384,389,5438,101,793,4544,2942,2257,685,7652,313,Los Angeles,B,36.080193,85.756905,.16863406,4.9811907,5.0460501,1.8573005,83.560135,76.716522,4.0904341,14.243095
B5,B,30.82852,15896,9478,1084,892,3737,12399,932,5228,6239,7397,2346,5051,15896,1590,Los Angeles,B,30.82852,59.625061,6.8193254,5.6114745,23.509058,7.5167351,50.318573,31.715561,10.002517,40.374939
B50,B,43.102119,3524,2351,260,282,517,2778,250,1030,1498,1163,643,520,3345,799,Los Angeles,B,43.102119,66.713959,7.3779798,8.0022697,14.670829,8.99928,53.923687,55.288048,23.886398,33.286041
B51,B,32.142811,9553,7689,90,854,587,6842,95,1448,5299,3728,2798,930,9536,496,Los Angeles,B,32.142811,80.487808,.94211245,8.9396,6.1446667,1.3884829,77.448112,75.05365,5.2013421,19.512192
B52,B,33.181171,5694,4712,44,344,354,4341,43,836,3462,2667,1314,1353,5637,269,Los Angeles,B,33.181171,82.753777,.77274323,6.0414472,6.2170706,.99055517,79.751213,49.268841,4.7720418,17.246223
B53,B,31.451332,7963,5985,135,834,501,6190,86,1800,4304,3646,1617,2029,7963,580,Los Angeles,B,31.451332,75.160118,1.695341,10.473439,6.2915988,1.3893377,69.531502,44.349972,7.2836871,24.839882
B54,B,24.792631,28460,15374,876,5862,4798,21190,1281,5519,14390,12430,5260,7170,28314,3355,Los Angeles,B,24.792631,54.019676,3.0780041,20.59733,16.858749,6.0453043,67.909393,42.316975,11.849262,45.980324
B55,B,14.912939,20184,2192,469,7619,9545,14085,2814,6993,4278,6223,3565,2658,19072,2588,Los Angeles,B,14.912939,10.860087,2.3236227,37.747723,47.289932,19.978701,30.372738,57.287483,13.569631,89.139915
B57,B,34.899357,20072,6623,1011,7365,3832,3470,309,1182,1979,2276,559,1717,7922,4017,Los Angeles,B,34.899357,32.996212,5.0368671,36.692905,19.091272,8.9048996,57.0317,24.560633,50.706894,67.003784
B58,B,24.9583,23768,16033,648,3972,1486,18023,494,4062,13467,10259,4485,5774,23735,2330,Los Angeles,B,24.9583,67.456245,2.7263548,16.711544,6.2521038,2.7409422,74.721191,43.717712,9.8167267,32.543755
B59,B,49.629669,3524,2643,102,128,171,2736,57,826,1853,1463,1149,314,3462,159,Los Angeles,B,49.629669,75,2.894438,3.632236,4.8524404,2.0833333,67.726608,78.537254,4.592721,25
B6,B,24.697426,12990,7946,697,1112,2842,10821,757,4361,5703,6513,1672,4841,12990,1683,Los Angeles,B,24.697426,61.170132,5.3656659,8.5604315,21.878368,6.9956565,52.703079,25.671734,12.95612,38.829868
B60,B,26.729292,6869,4821,232,966,573,5783,373,2026,3384,3699,983,2716,6869,604,Los Angeles,B,26.729292,70.184891,3.3774931,14.063183,8.3418255,6.4499393,58.516342,26.574749,8.793129,29.815109
B61,B,19.043488,5181,3433,239,667,533,4186,150,1312,2724,2691,632,2059,5181,497,Los Angeles,B,19.043488,66.261337,4.613009,12.873962,10.287589,3.5833731,65.074059,23.485693,9.5927429,33.738663
B62,B,27.051943,9343,7053,65,983,611,6896,138,2220,4538,4146,1394,2752,9292,710,Los Angeles,B,27.051943,75.48967,.69570804,10.521246,6.5396552,2.0011601,65.806267,33.622768,7.6409817,24.51033
B63,B,22.736021,10900,8416,156,1206,637,7687,198,2345,5144,4727,1337,3390,10900,1127,Los Angeles,B,22.736021,77.211006,1.4311926,11.06422,5.8440366,2.5757773,66.918175,28.284325,10.33945,22.788994
B64,B,31.9468,23995,16142,1577,2220,3202,20541,767,6775,12999,13856,2509,11347,23952,3454,Los Angeles,B,31.9468,67.272346,6.5722027,9.2519274,13.344447,3.7339954,63.283188,18.107679,14.420507,32.727654
B65,B,27.468714,7940,6154,245,547,629,6936,147,2288,4501,4200,1189,3011,7820,757,Los Angeles,B,27.468714,77.506294,3.0856423,6.8891687,7.9219146,2.1193771,64.893311,28.309525,9.6803064,22.493706
B66,B,18.783468,9983,7722,254,626,1033,7278,331,2348,4599,4447,1350,3097,9821,780,Los Angeles,B,18.783468,77.351494,2.5443254,6.2706599,10.34759,4.5479527,63.190437,30.357544,7.9421649,22.648506
B67,B,26.3412,5821,4256,299,307,615,4881,236,1327,3318,2867,901,1966,5630,433,Los Angeles,B,26.3412,73.114586,5.1365743,5.2740078,10.565195,4.8350749,67.977875,31.426579,7.6909413,26.885414
B68,B,53.000351,4087,2994,199,333,329,3476,51,899,2526,2122,1516,606,4087,217,Los Angeles,B,53.000351,73.256668,4.8690972,8.1477852,8.0499144,1.4672037,72.669739,71.442039,5.3095179,26.743332
B69,B,40.353874,11434,8440,426,738,1351,9845,389,2909,6547,6162,2613,3549,11419,1489,Los Angeles,B,40.353874,73.814941,3.7257302,6.4544339,11.815638,3.9512444,66.500763,42.405064,13.039671,26.185059
B7,B,31.017931,18077,13364,601,837,2344,13907,513,4674,8720,7807,3555,4252,17986,1107,Los Angeles,B,31.017931,73.9282,3.3246667,4.6301932,12.966753,3.6887898,62.702236,45.536057,6.1547871,26.0718
B70,B,35.34325,12117,7905,1170,773,1564,10352,449,3459,6444,6767,1985,4782,12089,1560,Los Angeles,B,35.34325,65.238922,9.6558552,6.379467,12.907485,4.337326,62.24884,29.33353,12.904293,34.761078
B71,B,29.852608,10327,7347,215,1432,1014,7862,224,2322,5316,4725,2052,2673,10309,733,Los Angeles,B,29.852608,71.1436,2.0819211,13.866564,9.8189211,2.8491478,67.616386,43.42857,7.110292,28.8564
B72,B,33.591614,12681,5287,552,4353,1717,9697,774,3352,5571,5265,2392,2873,12671,1008,Los Angeles,B,33.591614,41.692295,4.3529692,34.326946,13.539942,7.9818501,57.450756,45.432098,7.955173,58.307705
B73,B,37.248158,4330,3300,60,472,341,3482,192,792,2498,1910,1192,718,4330,415,Los Angeles,B,37.248158,76.212471,1.3856813,10.900693,7.8752885,5.5140724,71.740379,62.408379,9.5842953,23.787529
B74,B,30.509737,14482,9474,290,1616,2436,11801,668,3260,7873,6920,1907,5013,14458,1044,Los Angeles,B,30.509737,65.419144,2.0024858,11.15868,16.820881,5.6605372,66.714684,27.557804,7.2209158,34.580856
B75,B,32.453213,21301,13218,303,2630,4234,17198,712,5130,11356,9940,3857,6083,21028,1249,Los Angeles,B,32.453213,62.053425,1.4224684,12.346838,19.877001,4.1400161,66.030937,38.802818,5.9396996,37.946575
B76,B,39.355206,31623,8004,618,5221,16716,23504,4674,9753,9077,10796,6036,4760,31409,3549,Los Angeles,B,39.355206,25.310692,1.9542738,16.510136,52.86026,19.885977,38.618958,55.909595,11.299309,74.689308
B77,B,21.864313,21195,3343,276,5724,11095,15058,2391,6862,5805,7233,3049,4184,21142,3027,Los Angeles,B,21.864313,15.772588,1.3021939,27.006369,52.347252,15.878603,38.550938,42.154015,14.317472,84.227409
B78,B,11.312253,16648,841,524,10050,4897,12048,2187,5989,3872,5484,1728,3756,16627,2079,Los Angeles,B,11.312253,5.0516577,3.1475253,60.367611,29.414946,18.15239,32.138115,31.509848,12.503759,94.948341
B79,B,14.363029,11957,696,8410,196,2225,8950,1115,4651,3184,4877,2926,1951,11855,1710,Los Angeles,B,14.363029,5.820858,70.335365,1.6392071,18.608347,12.4581,35.57542,59.995899,14.424294,94.179138
B8,B,27.198828,12507,8023,561,911,2179,10015,467,4225,5323,5799,1602,4197,12507,1608,Los Angeles,B,27.198828,64.148079,4.4854879,7.2839212,17.422243,4.6630054,53.150276,27.625452,12.8568,35.851921
B80,B,15.760262,20199,938,12176,261,6148,14569,2690,8347,3532,8316,3935,4381,20123,3545,Los Angeles,B,15.760262,4.6437941,60.280212,1.2921432,30.437151,18.463861,24.243256,47.318424,17.616657,95.356209
B81,B,14.375742,12703,1170,7124,279,3558,9443,1072,4692,3679,4597,3272,1325,12591,1257,Los Angeles,B,14.375742,9.2104225,56.081242,2.1963315,28.009132,11.352324,38.960075,71.176857,9.9833212,90.789581
B82,B,20.3813,9923,893,4801,307,3302,7303,903,3786,2614,3587,2176,1411,9863,1021,Los Angeles,B,20.3813,8.9992943,48.382545,3.0938225,33.276226,12.364781,35.79351,60.663506,10.35182,91.000702
B83,B,10.988681,20812,399,13684,98,5846,14623,2472,9056,3095,7660,4842,2818,20779,3275,Los Angeles,B,10.988681,1.9171631,65.750526,.47088218,28.089563,16.904877,21.165287,63.211487,15.761105,98.08284
B84,B,7.0861745,3088,2326,31,214,402,2726,34,488,2204,1514,761,753,3088,151,Los Angeles,B,7.0861745,75.323837,1.003886,6.9300518,13.018135,1.2472488,80.851067,50.264202,4.8898964,24.676163
B85,B,12.944189,19987,501,14349,164,4450,14482,1610,8901,3971,7359,4124,3235,19930,3405,Los Angeles,B,12.944189,2.5066292,71.791664,.82053334,22.264471,11.117249,27.420246,56.040222,17.084797,97.49337
B86,B,8.3930387,8867,202,4742,2,3830,5687,1609,3275,803,2984,1098,1886,8855,1647,Los Angeles,B,8.3930387,2.2781098,53.479191,.022555543,43.193867,28.292597,14.119923,36.796246,18.599661,97.721893
B87,B,6.4804444,571,109,114,98,232,368,21,106,241,239,135,104,571,20,Los Angeles,B,6.4804444,19.089317,19.964973,17.162872,40.630474,5.7065215,65.489128,56.485355,3.5026269,80.910683
B88,B,26.93985,4857,3754,124,474,174,3314,35,661,2618,1804,1470,334,4857,151,Los Angeles,B,26.93985,77.290512,2.5530162,9.7591105,3.5824583,1.0561255,78.998192,81.485588,3.1089149,22.709488
B89,B,10.083475,28462,412,13319,158,14233,18422,5285,11425,1712,9576,3405,6171,28334,7014,Los Angeles,B,10.083475,1.4475441,46.795727,.55512613,50.007027,28.688524,9.2932367,35.557644,24.754711,98.55246
B9,B,19.098948,32364,21722,2240,2249,4709,25110,602,8682,15826,15408,4657,10751,32106,2394,Los Angeles,B,19.098948,67.117783,6.9212704,6.949079,14.550117,2.3974512,63.026684,30.224558,7.4565501,32.882217
B90,B,21.697945,7469,3833,1034,320,1761,4842,566,2170,2106,2510,1225,1285,7363,925,Los Angeles,B,21.697945,51.318783,13.843888,4.2843752,23.577454,11.689384,43.494423,48.804779,12.562814,48.681217
B91,B,25.241709,5525,3418,251,1072,639,4196,128,1253,2815,2394,961,1433,5505,309,Los Angeles,B,25.241709,61.864254,4.5429864,19.402716,11.565611,3.0505242,67.0877,40.142021,5.6130791,38.135746
B92,B,36.014393,3695,2205,97,542,744,2577,63,771,1743,1467,840,627,3695,24,Los Angeles,B,36.014393,59.675236,2.625169,14.668471,20.135319,2.4447031,67.636787,57.259712,.64952636,40.324764
B93,B,27.135839,2944,1670,210,374,628,2316,326,544,1446,1328,806,522,2936,404,Los Angeles,B,27.135839,56.725544,7.133152,12.703804,21.331522,14.075994,62.435234,60.692772,13.760218,43.274456
B94,B,28.225687,6232,2821,359,1990,764,4695,123,1621,2951,2570,1355,1215,6203,697,Los Angeles,B,28.225687,45.266369,5.7605906,31.931965,12.259307,2.6198082,62.854099,52.723736,11.236499,54.733631
B95,B,23.284668,4819,1517,321,2343,558,3685,263,1540,1882,1811,914,897,4726,704,Los Angeles,B,23.284668,31.479561,6.6611328,48.620045,11.579165,7.137042,51.071915,50.469353,14.896318,68.520439
B96,B,20.54458,22717,10958,3572,2136,4494,17441,1543,5741,10157,10161,2934,7227,22640,1763,Los Angeles,B,20.54458,48.237003,15.723907,9.4026499,19.782541,8.8469696,58.23634,28.875111,7.7871027,51.762997
