OID_,OBJECTID_1,GEOID10,NAMELSAD10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,OBJECTID,CBSA10_1,METRO_NAME,HRS2010,RHRS10,Shape_Leng,EQINTERV10,fips,pmin,fips_1,lifeExp,OID_1,FIPS_12,POPTOT,WHITENH,BLACKNH,AIANNH,ASIANNH,NHPINH,OTHERNH,TWOMORENH,LATINX,PWHITENH,PBLACKNH,PAIANNH,PASIANNH,PNHPINH,POTHERNH,PTWOMORENH,PLATINX,MHI,POVSTAT,POVBELOW,PPOV,eqint,Grade,Shape_Length,Shape_Area
1147,2111,06037620501,Census Tract 6205.01,2582458.000000000000000,0.000000000000000,+33.8873629,-118.3699719,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",4.000000000000000,4.000000000000000,0.063917976515500,4,6037620501.000000000000000,44.149999999999999,,79.400000000000006,,,6063,3386,294,58,642,15,0,451,1217,55.8499985,4.8499999,0.9600000,10.5900002,0.2500000,0.0000000,7.4400001,20.0699997,128803,6046,195,3.2300000,4,D,0.063917976515459,0.000251680583149
1148,2112,06037621102,Census Tract 6211.02,544227.000000000000000,0.000000000000000,+33.8600257,-118.3883787,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",4.000000000000000,4.000000000000000,0.031959764068700,4,6037621102.000000000000000,25.690000000000001,,88.400000000000006,,,2896,2152,19,27,176,0,0,210,312,74.3099976,0.6600000,0.9300000,6.0799999,0.0000000,0.0000000,7.2500000,10.7700005,161204,2896,214,7.3899999,4,D,0.031959764068688,0.000053022734093
1149,2113,06037621301,Census Tract 6213.01,1560926.000000000000000,0.000000000000000,+33.8350669,-118.3797513,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.927164000000000,3.900000000000000,0.051532858643600,4,6037621301.000000000000000,35.180000000000000,,84.400000000000006,,,6819,4420,243,0,945,0,0,427,784,64.8199997,3.5599999,0.0000000,13.8599997,0.0000000,0.0000000,6.2600002,11.5000000,106044,6817,357,5.2399998,4,D,0.051532858643585,0.000152032920535
1150,2114,06037404401,Census Tract 4044.01,1451756.000000000000000,0.000000000000000,+34.1292276,-117.9161900,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.055189000000000,3.100000000000000,0.061865572774400,3,6037404401.000000000000000,90.920000000000002,,78.099999999999994,,,3790,344,49,0,109,3,0,11,3274,9.0799999,1.2900000,0.0000000,2.8800001,0.0800000,0.0000000,0.2900000,86.3899994,65284,3776,508,13.4499998,3,C,0.061865572774437,0.000141881449895
1151,2115,06037404301,Census Tract 4043.01,1107476.000000000000000,0.000000000000000,+34.1275266,-117.9041106,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.659873000000000,3.700000000000000,0.041429601048200,4,6037404301.000000000000000,93.099999999999994,,77.400000000000006,,,5448,376,95,0,383,0,0,22,4572,6.9000001,1.7400000,0.0000000,7.0300002,0.0000000,0.0000000,0.4000000,83.9199982,47375,5448,1012,18.5799999,4,D,0.041429601048175,0.000108232126601
1152,2116,06037406102,Census Tract 4061.02,1646574.000000000000000,0.000000000000000,+34.0814770,-117.8892621,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.057478229206400,3,6037406102.000000000000000,80.980000000000004,,77.799999999999997,,,5946,1131,212,12,479,0,0,161,3951,19.0200005,3.5699999,0.2000000,8.0600004,0.0000000,0.0000000,2.7100000,66.4499969,53530,5946,492,8.2700005,3,C,0.057478229206383,0.000160831087027
1153,2117,06037401002,Census Tract 4010.02,1473432.000000000000000,0.000000000000000,+34.1415042,-117.8658886,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.048146750688500,3,6037401002.000000000000000,39.250000000000000,,80.900000000000006,,,3847,2337,62,0,328,43,23,199,855,60.7500000,1.6100000,0.0000000,8.5299997,1.1200000,0.6000000,5.1700001,22.2299995,77813,3847,417,10.8400002,3,C,0.048146750688514,0.000144019913832
1154,2118,06037480903,Census Tract 4809.03,803826.000000000000000,0.000000000000000,+34.0736606,-118.1393490,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",2.712899000000000,2.700000000000000,0.035803236238900,3,6037480903.000000000000000,95.239999999999995,,80.700000000000003,,,3108,148,56,0,1909,0,0,63,932,4.7600002,1.8000000,0.0000000,61.4199982,0.0000000,0.0000000,2.0300000,29.9899998,59688,3014,721,23.9200001,3,C,0.035803236238877,0.000078507935422
1155,2119,06037480902,Census Tract 4809.02,521034.000000000000000,0.000000000000000,+34.0802793,-118.1390208,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",2.392465000000000,2.400000000000000,0.035592890544100,2,6037480902.000000000000000,95.120000000000005,,80.299999999999997,,,4263,208,80,19,1961,19,14,35,1927,4.8800001,1.8800000,0.4500000,46.0000000,0.4500000,0.3300000,0.8200000,45.2000008,47070,4263,717,16.8199997,2,B,0.035592890544114,0.000050891887323
1156,2120,06037482502,Census Tract 4825.02,640663.000000000000000,0.000000000000000,+34.0589818,-118.1037641,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.031673565903200,3,6037482502.000000000000000,99.230000000000004,,79.799999999999997,,,3385,26,13,0,2753,0,0,17,576,0.7700000,0.3800000,0.0000000,81.3300018,0.0000000,0.0000000,0.5000000,17.0200005,48448,3380,777,22.9899998,3,C,0.031673565903229,0.000062561337934
1157,2121,06037480702,Census Tract 4807.02,2174191.000000000000000,0.000000000000000,+34.1049373,-118.1699079,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",2.422559000000000,2.400000000000000,0.068706528140600,2,6037480702.000000000000000,65.670000000000002,,88.299999999999997,,,4477,1537,213,0,1861,0,0,88,778,34.3300018,4.7600002,0.0000000,41.5699997,0.0000000,0.0000000,1.9700000,17.3799992,152500,4477,162,3.6199999,2,B,0.068706528140604,0.000212425484507
1158,2122,06037480400,Census Tract 4804,1285545.000000000000000,0.000000000000000,+34.1039997,-118.1321698,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",2.991496000000000,3.000000000000000,0.054162188720300,3,6037480400.000000000000000,82.819999999999993,,82.500000000000000,,,5321,914,177,25,2408,0,0,321,1476,17.1800003,3.3299999,0.4700000,45.2500000,0.0000000,0.0000000,6.0300002,27.7399998,55208,5298,597,11.2700005,3,C,0.054162188720289,0.000125600522618
1159,2123,06037480804,Census Tract 4808.04,827730.000000000000000,0.000000000000000,+34.0957202,-118.1472414,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",2.456337000000000,2.500000000000000,0.046927034907000,2,6037480804.000000000000000,93.019999999999996,,85.200000000000003,,,4988,348,76,0,2312,0,0,156,2096,6.9800000,1.5200000,0.0000000,46.3499985,0.0000000,0.0000000,3.1300001,42.0200005,61934,4976,763,15.3299999,2,B,0.046927034906989,0.000080862940955
1160,2124,06037480704,Census Tract 4807.04,1075524.000000000000000,0.000000000000000,+34.1057393,-118.1537015,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",2.276821000000000,2.300000000000000,0.051547214794500,2,6037480704.000000000000000,64.409999999999997,,83.900000000000006,,,4726,1682,39,41,1554,21,0,351,1038,35.5900002,0.8300000,0.8700000,32.8800011,0.4400000,0.0000000,7.4299998,21.9599991,79621,4726,656,13.8800001,2,B,0.051547214794458,0.000105082987233
1161,2125,06037480202,Census Tract 4802.02,1517326.000000000000000,0.000000000000000,+34.1089102,-118.0972871,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",1.458353000000000,1.500000000000000,0.048950986621700,1,6037480202.000000000000000,73.299999999999997,,81.799999999999997,,,2614,698,45,27,1092,0,26,87,639,26.7000008,1.7200000,1.0300000,41.7799988,0.0000000,0.9900000,3.3299999,24.4500008,102368,2614,79,3.0200000,1,A,0.048950986621651,0.000148254115026
1162,2126,06037550800,Census Tract 5508,2860225.000000000000000,39165.000000000000000,+33.9512700,-118.1433556,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",2.150053000000000,2.200000000000000,0.074286353766100,2,6037550800.000000000000000,86.530000000000001,,82.799999999999997,,,7668,1033,79,0,392,0,0,59,6105,13.4700003,1.0300000,0.0000000,5.1100001,0.0000000,0.0000000,0.7700000,79.6200027,81204,7668,369,4.8099999,2,B,0.074286353766103,0.000282778134490
1163,2127,06037531502,Census Tract 5315.02,435564.000000000000000,0.000000000000000,+34.0198910,-118.1708472,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",4.000000000000000,4.000000000000000,0.026639069405100,4,6037531502.000000000000000,99.670000000000002,,81.400000000000006,,,3339,11,0,0,17,0,0,0,3311,0.3300000,0.0000000,0.0000000,0.5100000,0.0000000,0.0000000,0.0000000,99.1600037,42973,3324,512,15.3999996,4,D,0.026639069405129,0.000042513963502
1164,2128,06037541700,Census Tract 5417,1400305.000000000000000,0.000000000000000,+33.9170524,-118.2033535,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.052450103918900,3,6037541700.000000000000000,99.549999999999997,,78.599999999999994,,,6726,30,824,34,39,0,0,45,5754,0.4500000,12.2500000,0.5100000,0.5800000,0.0000000,0.0000000,0.6700000,85.5500031,65845,6726,1048,15.5799999,3,C,0.052450103918919,0.000136516935908
1165,2129,06037541801,Census Tract 5418.01,714941.000000000000000,0.000000000000000,+33.9118044,-118.1946754,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.036069798936100,3,6037541801.000000000000000,99.590000000000003,,78.400000000000006,,,6045,25,819,17,2,0,0,112,5070,0.4100000,13.5500002,0.2800000,0.0300000,0.0000000,0.0000000,1.8500000,83.8700027,47768,6045,1526,25.2399998,3,C,0.036069798936103,0.000069696036975
1166,2130,06037621400,Census Tract 6214,1274646.000000000000000,0.000000000000000,+33.8227549,-118.3796449,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",2.988805000000000,3.000000000000000,0.048098731842600,3,6037621400.000000000000000,28.800000000000001,,81.400000000000006,,,4496,3201,111,0,427,0,0,211,546,71.1999969,2.4700000,0.0000000,9.5000000,0.0000000,0.0000000,4.6900001,12.1400003,106591,4496,234,5.1999998,3,C,0.048098731842590,0.000124131611553
1167,2131,06037300502,Census Tract 3005.02,1655510.000000000000000,0.000000000000000,+34.2110063,-118.2257027,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",2.999601000000000,3.000000000000000,0.064721844240700,3,6037300502.000000000000000,56.460000000000001,,79.799999999999997,,,5763,2509,23,0,1465,17,0,134,1615,43.5400009,0.4000000,0.0000000,25.4200001,0.2900000,0.0000000,2.3299999,28.0200005,75725,5763,340,5.9000001,3,C,0.064721844240698,0.000161948046846
1168,2132,06037401102,Census Tract 4011.02,1282146.000000000000000,0.000000000000000,+34.1310435,-117.8666620,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.557599000000000,3.600000000000000,0.048215342916700,4,6037401102.000000000000000,59.250000000000000,,81.900000000000006,,,3504,1428,67,0,575,0,0,193,1241,40.7500000,1.9100000,0.0000000,16.4099998,0.0000000,0.0000000,5.5100002,35.4199982,77019,3406,522,15.3299999,4,D,0.048215342916736,0.000125307619320
1169,2133,06037401500,Census Tract 4015,3745623.000000000000000,25481.000000000000000,+34.0978630,-117.7766343,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.355387000000000,3.400000000000000,0.121505355142000,4,6037401500.000000000000000,56.240000000000002,,79.900000000000006,,,6184,2706,145,7,403,10,8,114,2791,43.7599983,2.3399999,0.1100000,6.5200000,0.1600000,0.1300000,1.8400000,45.1300011,74155,5653,601,10.6300001,4,D,0.121505355141793,0.000368419891043
1170,2134,06037480703,Census Tract 4807.03,1137739.000000000000000,1122.000000000000000,+34.1100789,-118.1627758,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",2.435374000000000,2.400000000000000,0.068192085132500,2,6037480703.000000000000000,58.450000000000003,,83.500000000000000,,,3694,1535,88,0,1278,0,0,144,649,41.5499992,2.3800001,0.0000000,34.5999985,0.0000000,0.0000000,3.9000001,17.5699997,106750,3694,177,4.7900000,2,B,0.068192085132472,0.000111275734811
1171,2135,06037480011,Census Tract 4800.11,1093965.000000000000000,35252.000000000000000,+34.1261899,-118.0762455,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",1.875141000000000,1.900000000000000,0.043859361737400,2,6037480011.000000000000000,84.180000000000007,,89.500000000000000,,,5385,852,59,0,2315,7,67,60,2025,15.8199997,1.1000000,0.0000000,42.9900017,0.1300000,1.2400000,1.1100000,37.5999985,63036,5327,1069,20.0699997,2,B,0.043859361737429,0.000110355449399
1172,2136,06037481202,Census Tract 4812.02,1591178.000000000000000,0.000000000000000,+34.0980685,-118.0815165,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.053420138257000,3,6037481202.000000000000000,90.239999999999995,,82.299999999999997,,,6088,594,20,0,3606,0,0,0,1868,9.7600002,0.3300000,0.0000000,59.2299995,0.0000000,0.0000000,0.0000000,30.6800003,70735,6072,703,11.5799999,3,C,0.053420138257023,0.000155450214339
1173,2137,06037205110,Census Tract 2051.10,286960.000000000000000,0.000000000000000,+34.0245059,-118.2142985,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",4.000000000000000,4.000000000000000,0.028676874856600,4,6037205110.000000000000000,97.950000000000003,,77.299999999999997,,,3861,79,28,0,122,0,0,0,3632,2.0500000,0.7300000,0.0000000,3.1600001,0.0000000,0.0000000,0.0000000,94.0699997,44468,3861,1225,31.7299995,4,D,0.028676874856567,0.000028010829928
1174,2138,06037542104,Census Tract 5421.04,612263.000000000000000,0.000000000000000,+33.9008370,-118.1906160,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.033263850318200,3,6037542104.000000000000000,97.409999999999997,,77.400000000000006,,,3631,94,416,11,18,0,0,27,3065,2.5899999,11.4600000,0.3000000,0.5000000,0.0000000,0.0000000,0.7400000,84.4100037,62188,3541,690,19.4899998,3,C,0.033263850318193,0.000059678873539
1175,2139,06037542103,Census Tract 5421.03,571329.000000000000000,0.000000000000000,+33.9012219,-118.1964930,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.033222443269600,3,6037542103.000000000000000,99.549999999999997,,80.599999999999994,,,3977,18,476,0,5,0,0,15,3463,0.4500000,11.9700003,0.0000000,0.1300000,0.0000000,0.0000000,0.3800000,87.0800018,45721,3971,992,24.9799995,3,C,0.033222443269568,0.000055689524342
1176,2140,06037481604,Census Tract 4816.04,623010.000000000000000,0.000000000000000,+34.0832452,-118.1260625,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",2.115216000000000,2.100000000000000,0.032521966859300,2,6037481604.000000000000000,90.219999999999999,,83.799999999999997,,,3825,374,30,0,2117,0,6,18,1280,9.7799997,0.7800000,0.0000000,55.3499985,0.0000000,0.1600000,0.4700000,33.4599991,57262,3825,440,11.5000000,2,B,0.032521966859339,0.000060854926324
1177,2141,06037481402,Census Tract 4814.02,1834671.000000000000000,0.000000000000000,+34.0830571,-118.0929535,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.123088000000000,3.100000000000000,0.062169600576600,3,6037481402.000000000000000,92.829999999999998,,84.200000000000003,,,7242,519,7,0,5066,0,0,0,1650,7.1700001,0.1000000,0.0000000,69.9499969,0.0000000,0.0000000,0.0000000,22.7800007,60699,7242,837,11.5600004,3,C,0.062169600576603,0.000179207662231
1178,2142,06037481603,Census Tract 4816.03,655706.000000000000000,0.000000000000000,+34.0841555,-118.1201868,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",2.992857000000000,3.000000000000000,0.035200449850100,3,6037481603.000000000000000,95.930000000000007,,77.400000000000006,,,3418,139,178,18,2302,163,0,18,600,4.0700002,5.2100000,0.5300000,67.3499985,4.7700000,0.0000000,0.5300000,17.5499992,48454,3418,637,18.6399994,3,C,0.035200449850068,0.000064049036124
1179,2143,06037480500,Census Tract 4805,2116846.000000000000000,0.000000000000000,+34.1082410,-118.1449225,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",2.319337000000000,2.300000000000000,0.073971499500500,2,6037480500.000000000000000,50.189999999999998,,82.599999999999994,,,5053,2517,3,0,1264,0,149,208,912,49.8100014,0.0600000,0.0000000,25.0100002,0.0000000,2.9500000,4.1199999,18.0499992,117143,5048,441,8.7399998,2,B,0.073971499500503,0.000206830540449
1180,2146,06037400602,Census Tract 4006.02,1541333.000000000000000,1766.000000000000000,+34.1381275,-117.9091006,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.067165271143900,3,6037400602.000000000000000,78.920000000000002,,79.700000000000003,,,4412,930,80,25,288,0,0,68,3021,21.0799999,1.8099999,0.5700000,6.5300002,0.0000000,0.0000000,1.5400000,68.4700012,69436,4350,304,6.9899998,3,C,0.067165271143865,0.000150824503084
1181,2147,06037430302,Census Tract 4303.02,1937348.000000000000000,1671.000000000000000,+34.1531820,-118.0038011,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",2.439430000000000,2.400000000000000,0.074747364279800,2,6037430302.000000000000000,49.460000000000001,,79.900000000000006,,,5699,2880,95,16,461,16,0,372,1859,50.5400009,1.6700000,0.2800000,8.0900002,0.2800000,0.0000000,6.5300002,32.6199989,78971,5654,234,4.1399999,2,B,0.074747364279772,0.000189557762467
1182,2148,06037431100,Census Tract 4311,3015523.000000000000000,0.000000000000000,+34.1360755,-117.9971918,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.855032000000000,3.900000000000000,0.078437183370400,4,6037431100.000000000000000,87.269999999999996,,81.900000000000006,,,7087,902,769,0,978,65,0,160,4213,12.7299995,10.8500004,0.0000000,13.8000002,0.9200000,0.0000000,2.2600000,59.4500008,78190,7082,511,7.2199998,4,D,0.078437183370428,0.000294731891483
1183,2149,06037533603,Census Tract 5336.03,808995.000000000000000,6.000000000000000,+33.9724728,-118.1950660,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",2.994449000000000,3.000000000000000,0.050909282698600,3,6037533603.000000000000000,93.260000000000005,,88.099999999999994,,,6869,463,46,0,0,0,0,19,6341,6.7399998,0.6700000,0.0000000,0.0000000,0.0000000,0.0000000,0.2800000,92.3099976,44338,6869,1890,27.5100002,3,C,0.050909282698646,0.000078921155845
1184,651,06037570403,Census Tract 5704.03,570677.000000000000000,0.000000000000000,+33.8778668,-118.2044859,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",2.998679000000000,3.000000000000000,0.031883929475200,3,6037570403.000000000000000,97.530000000000001,,,,,4893,121,426,0,308,0,0,45,3993,2.4700000,8.7100000,0.0000000,6.2900000,0.0000000,0.0000000,0.9200000,81.6100006,42051,4893,1504,30.7399998,3,C,0.031883929475249,0.000055610773369
1185,656,06037134521,Census Tract 1345.21,351794.000000000000000,0.000000000000000,+34.2046284,-118.5952099,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.024121956487200,3,6037134521.000000000000000,97.829999999999998,,,,,3687,80,9,0,282,0,15,12,3289,2.1700001,0.2400000,0.0000000,7.6500001,0.0000000,0.4100000,0.3300000,89.2099991,51932,3673,1118,30.4400005,3,C,0.024121956487182,0.000034411135827
1186,667,06037542105,Census Tract 5421.05,623487.000000000000000,0.000000000000000,+33.8932111,-118.1990650,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",2.112561000000000,2.100000000000000,0.035396974649000,2,6037542105.000000000000000,99.060000000000002,,,,,4685,44,613,35,37,0,0,46,3910,0.9400000,13.0799999,0.7500000,0.7900000,0.0000000,0.0000000,0.9800000,83.4599991,43243,4685,1312,28.0000000,2,B,0.035396974649011,0.000060767751346
1187,672,06037269907,Census Tract 2699.07,276794.000000000000000,0.000000000000000,+34.0280469,-118.4067099,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.023593715192500,3,6037269907.000000000000000,56.180000000000000,,,,,2825,1238,345,0,516,0,55,119,552,43.8199997,12.2100000,0.0000000,18.2700005,0.0000000,1.9500000,4.2100000,19.5400009,68068,2825,361,12.7799997,3,C,0.023593715192464,0.000027019649128
1188,685,06037212102,Census Tract 2121.02,138654.000000000000000,0.000000000000000,+34.0635726,-118.2984976,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.014720146036800,3,6037212102.000000000000000,88.739999999999995,,,,,2301,259,350,37,1014,43,8,17,573,11.2600002,15.2100000,1.6100000,44.0699997,1.8700000,0.3500000,0.7400000,24.8999996,27333,2301,423,18.3799992,3,C,0.014720146036833,0.000013540527291
1189,691,06037265201,Census Tract 2652.01,438812.000000000000000,0.000000000000000,+34.0668274,-118.4364091,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",1.429861000000000,1.400000000000000,0.034698132090300,1,6037265201.000000000000000,29.890000000000001,,,,,2623,1839,52,0,504,0,5,46,177,70.1100006,1.9800000,0.0000000,19.2099991,0.0000000,0.1900000,1.7500000,6.7500000,87344,1950,464,23.7900009,1,A,0.034698132090321,0.000042854222088
1190,692,06037234502,Census Tract 2345.02,544855.000000000000000,0.000000000000000,+34.0018666,-118.3244227,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",2.485305000000000,2.500000000000000,0.037094286033000,2,6037234502.000000000000000,97.930000000000007,,,,,2945,61,1816,0,8,0,19,60,981,2.0699999,61.6599998,0.0000000,0.2700000,0.0000000,0.6500000,2.0400000,33.3100014,24614,2934,732,24.9500008,2,B,0.037094286033010,0.000053170687713
1191,698,06037208301,Census Tract 2083.01,92951.000000000000000,0.000000000000000,+34.0619781,-118.2658492,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.142279000000000,3.100000000000000,0.015528221138800,3,6037208301.000000000000000,99.590000000000003,,,,,2217,9,29,5,80,6,0,3,2085,0.4100000,1.3099999,0.2300000,3.6099999,0.2700000,0.0000000,0.1400000,94.0500031,45000,2217,780,35.1800003,3,C,0.015528221138831,0.000009077177682
1192,700,06037207102,Census Tract 2071.02,415043.000000000000000,0.000000000000000,+34.0592851,-118.2395097,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",4.000000000000000,4.000000000000000,0.029765330395600,4,6037207102.000000000000000,91.730000000000004,,,,,2866,237,237,51,1810,0,0,0,531,8.2700005,8.2700005,1.7800000,63.1500015,0.0000000,0.0000000,0.0000000,18.5300007,26327,2866,953,33.2500000,4,D,0.029765330395555,0.000040529721763
1193,703,06037211121,Census Tract 2111.21,213927.000000000000000,0.000000000000000,+34.0730101,-118.2854106,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.530433000000000,3.500000000000000,0.021974338020200,4,6037211121.000000000000000,85.909999999999997,,,,,2186,308,148,0,733,31,0,79,887,14.0900002,6.7700000,0.0000000,33.5299988,1.4200000,0.0000000,3.6099999,40.5800018,53750,2166,278,12.8299999,4,D,0.021974338020196,0.000020893738668
1194,714,06037186301,Census Tract 1863.01,1162071.000000000000000,0.000000000000000,+34.1223506,-118.2404336,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",2.993246000000000,3.000000000000000,0.056077669695600,3,6037186301.000000000000000,85.650000000000006,,,,,3074,441,153,0,348,0,0,85,2047,14.3500004,4.9800000,0.0000000,11.3199997,0.0000000,0.0000000,2.7700000,66.5899963,45769,3062,984,32.1399994,3,C,0.056077669695557,0.000113560630398
1195,735,06037265202,Census Tract 2652.02,575322.000000000000000,0.000000000000000,+34.0619002,-118.4411825,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",2.247461000000000,2.200000000000000,0.036064794855100,2,6037265202.000000000000000,46.100000000000001,,,,,3792,2044,44,0,811,0,55,209,629,53.9000015,1.1600000,0.0000000,21.3899994,0.0000000,1.4500000,5.5100002,16.5900002,64083,3776,846,22.3999996,2,B,0.036064794855056,0.000056182767146
1196,750,06037207400,Census Tract 2074,862884.000000000000000,6531.000000000000000,+34.0561941,-118.2466502,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.984152000000000,4.000000000000000,0.045933429941600,4,6037207400.000000000000000,83.739999999999995,,,,,1384,225,308,9,130,5,0,40,667,16.2600002,22.2500000,0.6500000,9.3900003,0.3600000,0.0000000,2.8900001,48.1899986,0,521,145,27.8299999,4,D,0.045933429941566,0.000084895966189
1197,766,06037221820,Census Tract 2218.20,204263.000000000000000,0.000000000000000,+34.0304526,-118.2864985,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.123224000000000,3.100000000000000,0.017636639091300,3,6037221820.000000000000000,79.840000000000003,,,,,2316,467,206,0,1275,8,20,31,309,20.1599998,8.8900003,0.0000000,55.0499992,0.3500000,0.8600000,1.3400000,13.3400002,13770,2094,1209,57.7400017,3,C,0.017636639091348,0.000019939923193
1198,767,06037221810,Census Tract 2218.10,304336.000000000000000,0.000000000000000,+34.0306568,-118.2923015,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.125851000000000,3.100000000000000,0.022909115531400,3,6037221810.000000000000000,83.280000000000001,,,,,2811,470,307,0,694,16,0,71,1253,16.7199993,10.9200001,0.0000000,24.6900005,0.5700000,0.0000000,2.5300000,44.5699997,20685,2777,1525,54.9199982,3,C,0.022909115531355,0.000029708932289
1199,796,06037189902,Census Tract 1899.02,365024.000000000000000,0.000000000000000,+34.0961801,-118.3490051,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",2.941030000000000,2.900000000000000,0.026893033945700,3,6037189902.000000000000000,30.699999999999999,,,,,5117,3546,117,0,664,0,81,112,597,69.3000031,2.2900000,0.0000000,12.9799995,0.0000000,1.5800000,2.1900001,11.6700001,56378,5117,929,18.1599998,3,C,0.026893033945656,0.000035660286449
1200,797,06037190301,Census Tract 1903.01,403409.000000000000000,0.000000000000000,+34.1037946,-118.3151970,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.038796116694800,3,6037190301.000000000000000,47.100000000000001,,,,,5650,2989,686,29,546,0,15,233,1152,52.9000015,12.1400003,0.5100000,9.6599998,0.0000000,0.2700000,4.1199999,20.3899994,48924,5610,1045,18.6299992,3,C,0.038796116694843,0.000039413903889
